DATA_CENTER,JOB,USER_CD_1,USER_CD_2,USER_CD_3,USER_CD_4,DESCRIPTION,SMS_1,SMS_2,SMS_3,SMS_4,ERROR_DESCRIPTION
pctmla01,vrm11b.ett,1628,1203,,,추출-퇴직연금계약부가정보,Y,Y,,,1회 재작업
pctmla01,vrm11b0.mld,1628,1203,,,적재-퇴직연금계약부가정보,Y,Y,,,즉시연락
pctmla01,vrm04b.ett,1628,1203,,,추출-퇴직연금계약부가정보,Y,Y,,,1회 재작업
pctmla01,vrm04b0.mld,1628,1203,,,적재-퇴직연금계약부가정보,Y,Y,,,즉시연락
pctmla01,12F1_NC15_DE,598,2130,,,AML 자금세탁방지 RBA_MLTF지표수집 종료,Y,Y,,,즉시연락
pctmla01,SEBT1546_S159,,1206,814,,,Y,Y,Y,Y,즉시연락
pctmla01,sas72b0.mld,1628,1203,,,적재-인감서명정보,Y,Y,,,즉시연락
pctmla01,T_KABD8144_S01_1,565,,,,,Y,,,,즉시연락
pctmla01,T_WDBY1002_20161231,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBY1002_20170331,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2030_20170630,1456,,,,투자클리닉계좌수익률,,,,,에러무시
pctmla01,T_WDBY1002_20170630,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2030_20170930,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBY1002_20170930,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2030_20171231,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBY1002_20171231,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2010_20180826,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,nck03b.ett,1628,1203,,,추출-EDD고객정보,Y,Y,,,1회 재작업
pctmla01,SLRD0050_S01,576,560,2559,,KB증권지표-(PBS)대차잔고송신,Y,Y,Y,,즉시연락
pctmla01,T_KABD8141_S01,565,,,,,Y,,,,즉시연락
pctmla01,T_KABD8143_S01_1,565,,,,,Y,,,,즉시연락
pctmla01,02E1_YT2_DE02,810,632,,,종료-종합실적집계,Y,Y,,,즉시연락
pctmla01,SRBD0202_S01,1190,577,,,,Y,Y,Y,,즉시연락
pctmla01,YZBD0030_S01,810,632,,,,Y,Y,,,즉시연락
pctmla01,YZBD0031_S01,810,632,,,,Y,Y,,,즉시연락
pctmla01,01B1_SL0_DS,576,560,2559,,,Y,Y,Y,,즉시연락
pctmla01,SWBM0015_S48,602,613,1630,,,Y,Y,Y,,즉시연락
pctmla01,SWBM0015_S50,602,613,1630,,,Y,Y,Y,,즉시연락
pctmla01,WNBD0017_S01,1724,592,958,,,Y,Y,Y,,즉시연락
pctmla01,01A1_SR5_DS,1190,577,,,,Y,Y,,,즉시연락
pctmla01,01A1_SR5_DE,1190,577,,,,Y,Y,,,즉시연락
pctmla01,SRBD3682_S01,1190,577,,,,Y,Y,Y,,즉시연락
pctmla01,T_SRBD0007_20181231_02,1190,,,,,Y,,,,즉시연락
pctmla01,T_SRBD0007_20181231_08,1190,,,,,Y,,,,즉시연락
pctmla01,KABD1011_S01,1217,2117,1203,,캠페인데이터생성_직접투자2,Y,Y,Y,,즉시연락
pctmla01,KABD1012_S01,1217,2117,1203,,캠페인데이터생성_간접투자2,Y,Y,Y,,즉시연락
pctmla01,KABD1014_S01,1217,2117,1203,,캠페인데이터생성_서비스2,Y,Y,Y,,즉시연락
pctmla01,02E1_KA4_DE,1217,2117,1203,,종료 - 캠페인데이터생성2,Y,Y,Y,,즉시연락
pctmla01,nii52b.ett,1628,1203,,,추출-매매시점투자성향,Y,,,,1회 재작업
pctmla01,kys04b0.mld,1628,,,,적재-SMS 서비스 정보,Y,,,,즉시연락
pctmla01,kys17b0.mld,1628,,,,적재-only Push 신청정보,Y,,,,즉시연락
pctmla01,bct11b.ett,1628,,,,추출-매체발송이력,Y,,,,1회 재작업
pctmla01,kro31b.ett,1628,,,,추출-SFA프로그램관리정보,Y,,,,1회 재작업
pctmla01,kro37b.ett,1628,,,,추출-sfaXPUSH메시지발송이력,Y,,,,1회 재작업
pctmla01,krs24b.ett,1628,,,,추출-SFA고객기준메모,Y,,,,1회 재작업
pctmla01,kra07b.ett,1628,,,,추출-계좌사원메모정보,Y,,,,1회 재작업
pctmla01,krd01b.ett,1628,1203,,,추출-영업일지정보,Y,,,,1회 재작업
pctmla01,krd01b0.mld,1628,1203,,,적재-영업일지정보,Y,,,,1회 재작업
pctmla01,VRBD1019,597,566,,,입금처리_단말팝업알림_반복,Y,Y,,,즉시연락
pctmla01,SLBD0002_S04,576,560,2559,,신용대출주요업무점검(091_120),Y,Y,Y,,즉시연락
pctmla01,SLBD0002_S06,576,560,2559,,신용대출주요업무점검(150_180),Y,Y,Y,,즉시연락
pctmla01,SLBD0002_S07,576,560,2559,,신용대출주요업무점검(181_900),Y,Y,Y,,즉시연락
pctmla01,SLBD0002_S08,576,560,2559,,신용대출주요업무점검(029_029),Y,Y,Y,,즉시연락
pctmla01,SIBD0035_S07,293,1185,,,,Y,Y,,,즉시연락
pctmla01,sas88b.ett,1628,,,,추출-해외주식원화증거금신청정보,Y,,,,1회 재작업
pctmla01,sas25b.ett,1628,,,,추출-우편물발송정보,Y,,,,1회 재작업
pctmla01,spo43b.ett,1628,,,,추출-비접속매매,Y,,,,1회 재작업
pctmla01,spo43b0.mld,1628,,,,적재-비접속매매,Y,,,,즉시연락
pctmla01,SPBD0528_S11,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,hpp37b.ett,1628,1203,,,추출-KB그룹사부점정보,Y,,,,1회 재작업
pctmla01,hpp37b0.mld,1628,1203,,,적재-KB그룹사부점정보,Y,,,,즉시연락
pctmla01,01F1_SP59_DS,812,,,,시작-CMA MMF 결산처리 (결산처리 확인),,,,,즉시연락
pctmla01,SRBT0006_S03,812,,,,CMA MMF 결산 계좌잔고 생성,,,,,즉시연락
pctmla01,SRBT0009_S02,812,,,,CMA MMF 분배금 재조정,,,,,즉시연락
pctmla01,SPBD0103_S23,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S24,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S25,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S26,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S27,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S28,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S29,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,T_WDBD2010_20171030,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171030,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171030,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171030,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171030,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171030,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171030,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171030,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171030,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171031,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171031,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20171031,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20171031,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2021_20171031,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2024_20171031,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171031,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171031,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171031,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171031,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171031,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171031,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171031,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171101,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171101,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20171101,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20171101,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171101,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171101,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171101,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171101,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171101,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171101,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171101,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171101,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171102,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171102,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20171102,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2027_20180113,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20180113,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20180113,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20180113,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD3030_20180113,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD1031_20180114,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20180114,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20180114,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,T_WDBD2022_20180114,1456,,,,실현진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2021_20180114,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2024_20180114,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20180114,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20180114,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20180114,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2028_20180114,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20180114,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20180114,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20180114,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20180114,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD3030_20180114,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD3010_20171005,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171005,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171005,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171006,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171006,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20171006,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20171006,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2022_20171006,1456,,,,실현진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2024_20171006,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171006,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171006,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171006,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171006,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171006,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171006,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171006,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171007,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171007,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20171007,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171007,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171007,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20171007,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2028_20171007,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171007,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171007,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171007,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171007,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD1031_20171118,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171118,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20171118,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171118,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171118,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171118,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171118,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171118,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171118,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171118,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171118,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171119,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171119,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20171119,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171119,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171119,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171119,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171119,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171119,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171119,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171119,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171119,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD1031_20171120,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20171120,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20171120,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20171120,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20171120,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20171120,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20171120,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20171120,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20171120,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20171120,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20171120,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD2030_20180331,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBY1002_20180331,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2030_20180630,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBY1002_20180630,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2030_20180930,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBY1002_20180930,1456,,,,투자클리닉결과이력저장,,,,,에러무시
pctmla01,T_WDBD2041_20181102,1456,,,,주식최고투자종목비율생성,Y,,,,에러무시
pctmla01,T_WDBD2040_20181102,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2030_20181102,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBD0010_20181102,1456,,,,Trend Indicator,Y,,,,에러무시
pctmla01,T_WDBD0011_20181102,1456,,,,Volatility Index,Y,,,,에러무시
pctmla01,T_WDBD2050_20181102,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBM1001_20181102,1456,,,,주식변동잔고이월처리,Y,,,,에러무시
pctmla01,T_WDBD1010_20181102,1456,,,,종목별매수일별잔고,Y,,,,에러무시
pctmla01,T_WDBD1012_20181102,1456,,,,주식거래변동수량잔고반영,Y,,,,에러무시
pctmla01,T_WDBD1011_20181102,1456,,,,주식종목매도일별내역,Y,,,,에러무시
pctmla01,T_WDBD1020_20181102,1456,,,,실현손익매수일별내역,Y,,,,에러무시
pctmla01,T_WDBD1021_20181102,1456,,,,잔고차이수량입출고및손익,Y,,,,에러무시
pctmla01,T_WDBD1031_20181102,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1030_20181102,1456,,,,평가손익매수일별내역,Y,,,,에러무시
pctmla01,T_WDBD1032_20181102,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20181102,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD1050_20181102,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20181102,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20181102,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2022_20181102,1456,,,,실현진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2021_20181102,1456,,,,실현진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2024_20181102,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20181102,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20181102,1456,,,,실현진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2025_20181102,1456,,,,실현진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20181102,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20181102,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20181102,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20181102,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20181102,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20181102,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD2041_20181103,1456,,,,주식최고투자종목비율생성,Y,,,,에러무시
pctmla01,T_WDBD2040_20181103,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2030_20181103,1456,,,,투자클리닉계좌수익률,Y,,,,에러무시
pctmla01,T_WDBD0010_20181103,1456,,,,Trend Indicator,Y,,,,에러무시
pctmla01,T_WDBD0011_20181103,1456,,,,Volatility Index,Y,,,,에러무시
pctmla01,T_WDBD2050_20181103,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBM1001_20181103,1456,,,,주식변동잔고이월처리,Y,,,,에러무시
pctmla01,T_WDBD1010_20181103,1456,,,,종목별매수일별잔고,Y,,,,에러무시
pctmla01,T_WDBD1012_20181103,1456,,,,주식거래변동수량잔고반영,Y,,,,에러무시
pctmla01,T_WDBD1011_20181103,1456,,,,주식종목매도일별내역,Y,,,,에러무시
pctmla01,T_WDBD1020_20181103,1456,,,,실현손익매수일별내역,Y,,,,에러무시
pctmla01,T_WDBD1021_20181103,1456,,,,잔고차이수량입출고및손익,Y,,,,에러무시
pctmla01,T_WDBD1031_20181103,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1030_20181103,1456,,,,평가손익매수일별내역,Y,,,,에러무시
pctmla01,T_WDBD1032_20181103,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20181103,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,baz12b.ett,1628,1203,,,추출-기간계공통-고금리대상금액,Y,Y,,,1회 재작업
pctmla01,baz12b0.mld,1628,1203,,,적재-기간계공통-고금리대상금액,Y,Y,,,즉시연락
pctmla01,kwk03b.ett,1628,1203,,,추출-KED주요재무정보,Y,Y,,,1회 재작업
pctmla01,kwk03b0.mld,1628,1203,,,적재-KED주요재무정보,Y,Y,,,즉시연락
pctmla01,NC15_RBA0001_04,598,2130,,,,Y,Y,,,즉시연락
pctmla01,NC11_KYC_0001,598,2130,,,,Y,Y,,,즉시연락
pctmla01,NC11_KYC_0003,598,2130,,,,Y,Y,,,즉시연락
pctmla01,SPBD0103_S30,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S31,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S32,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S33,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S34,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,SPBD0103_S35,812,,,,CMA MMF 결산계좌 재투자 일괄처리,,,,,즉시연락
pctmla01,T_WDBD2021_20180418,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2024_20180418,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20180418,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20180418,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20180418,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2028_20180418,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20180418,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20180418,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20180418,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20180418,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD3030_20180418,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD1031_20180419,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20180419,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20180419,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,T_WDBD2022_20180419,1456,,,,실현진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2021_20180419,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2024_20180419,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20180419,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20180419,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20180419,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2028_20180419,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20180419,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20180419,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20180419,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20180419,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD3030_20180419,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD1031_20180420,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1050_20180420,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2010_20180420,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,T_WDBD2022_20180420,1456,,,,실현진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2021_20180420,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2024_20180420,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20180420,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2026_20180420,1456,,,,실현진단대상기준항목매매,,,,,에러무시
